"Notice how method1() adds the code ""ERROR1"" to the thrown EnrichableException to uniquely identify that error cause.",[]
"The thread calling unlock() will take the top QueueObject in the queue and call doNotify() on it, to awaken the thread waiting on that object.",[]
"AtomicReference even has an advanced compareAndSet() method which lets you compare the reference to an expected value (reference) and if they are equal, set a new reference inside the AtomicReference object.",[]
The second getBytes() call return a UTF-8 byte representation of the String.,"[('getbytes', 'type conversion', 'string')]"
"The Java InputStream class, java.io.InputStream, represents an ordered stream of bytes.",[]
You will normally use a Writer subclass rather than a Writer directly.,"[('writer', 'efficiency comparison', 'writer')]"
"In the example above, the AutoClosableResource is configured to throw an exception both when doOp() is called, and when it is attempted closed (via close()).",[]
"The ReentrantLock isLocked() method returns true if the Lock is currently locked, and false if not.",[]
Unfortunately if an exception is thrown during the write() call in the example above that exception will cause the program flow to break before the close() method is called,[]
The getResourceBundleName() method returns the name of the ResourceBundle (if any) used to localize the message of this LogRecord.,[]
Here is an example of removing the first element from a Java Deque using the poll() method:,[]
"Notice how appendReplacement() is called inside the while(matcher.find()) loop, and appendTail() is called just after the loop.",[]
You close a FileInputStream by calling the close() method inherited from InputStream.,"[('fileinputstream', 'implement constraint', 'inputstream')]"
"Then the example creates a Path instance from this path string, and prints that Path instance out (actually it prints Path.toString()).",[]
Sometimes you need a classpath which contains more than one directory or JAR file.,[]
"Since the Java FileOutputStream is a subclass of OutputStream, you can write arrays of bytes to the FileOutputStream too, instead of just a single byte at a time.",[]
"The bufferFull() method scans through the buffer, but must leave the buffer in the same state as before the bufferFull() method was called.","[('bufferfull', 'function similarity', 'bufferfull')]"
The Java CharArrayReader class (java.io.CharArrayReader) enables you to read the contents of a char array as a character stream.,[]
"The Java OutputStreamWriter class, java.io.OutputStreamWriter, is intended to wrap an Java OutputStream and thereby turning the byte based output stream into a character based Writer.","[('outputstreamwriter', 'type conversion', 'writer')]"
"Inside the for loop the example accesses the elements in the List via its get() method, passing the incrementing variable i as parameter.",[]
The problem with calling wait() and notify() on the empty string or any other constant string is that the JVMCompiler internally translates constant strings into the same object,"[('wait', 'function collaboration', 'notify')]"
"The biggest difference between java.sql.Date and java.util.Date is that the java.sql.Date only keeps the date, not the time, of the date it represents.","[('java.sql.date', 'behavior difference', 'java.util.date')]"
Here is an example of peeking at the first element of a Java Queue using the element() method:,[]
The JDBC Connection getMetaData() method returns a JDBC DatabaseMetaData object which can be used to introspect the database the JDBC Connection is connected to.,"[('getmetadata', 'type conversion', 'jdbc databasemetadata')]"
The java.util.Logger class is the main access point to the Java logging API.,[]
"If the read() method returns -1, the end of stream has been reached, meaning there is no more data to read in the InputStream.",[]
The Java Collections API only has one implementation of the Java SortedSet interface - the java.util.TreeSet class.,"[('java.util.treeset', 'implement constraint', 'java.util.sortedset')]"
This method in turn calls the processURLData() in the URLProcessorImpl class.,[]
"The Java NavigableSet interface, java.util.NavigableSet, is a subtype of the Java SortedSet interface.",[]
"Similarly, when next() is called and returns false, the ResultSet is actually pointing after the last record.",[]
"You must always create an instance of some class that implements the interface, and reference that instance as an instance of the interface.","[('class', 'implement constraint', 'interface')]"
Then an anonymous implementation of the Callable interface is created and passed to the schedule() method.,"[('callable', 'implement constraint', 'schedule')]"
Methods are operations that the class or instances of that class can perform.,[]
"The contains() method will return true if the Queue contains the given element, and false if not.",[]
"If the Deque is empty, peekFirst() returns null. This is similar to how peek() works, but the method name peekFirst() is a bit more saying about which end of the Deque you peek at.","[('peekfirst', 'function similarity', 'peek')]"
The methods start() and end() will give the indexes into the text where the found match starts and ends.,[]
"For instance, to create an Instant which represents this exact moment of now, call Instant.now(), like this:",[]
The Math.log10 method works like the Math.log() method except is uses 10 as is base for calculating the logarithm instead of e (Euler's Number).,"[('math.log10', 'behavior difference', 'math.log')]"
The ReentrantLock getQueueLength() method returns the number of threads waiting to lock the Lock.,[]
Fields are class member variables - either static or instance variables.,[]
"Both threads execute the run() method, and thus sets different values on the ThreadLocal instance.",[]
"Please note, that the method tryLock() (covered later in this Java Lock tutorial) with no parameters does not respect the fairness mode of the ReentrantLock.",[]
"To remove an element from a SortedSet you call its remove() method, passing the element to remove as parameter.",[]
The submit() method returns a Java Future object which can be used to check when the Runnable has completed.,[]
Not all methods in an abstract class have to be abstract methods.,[]
Notice how the execute() method will throw an IllegalStateException if execute() is called after stop() has been called.,[]
"In the example above, the Iterator next() method returns an Object - and so does the get() method.","[('iterator.next', 'function similarity', 'get')]"
Instances of this class are used together with UDP DatagramSockets and normal Socket's and ServerSocket's.,"[('datagramsocket', 'function collaboration', 'socket'), ('datagramsocket', 'function collaboration', 'serversocket'), ('socket', 'function collaboration', 'serversocket')]"
"By walking through all directories and deleting all files (inside visitFile()) in each directory, and afterwards delete the directory itself (inside postVisitDirectory()) you can delete a directory with all subdirectories and files.",[]
Here is how providing a Supplier implementation as a lambda expression to withInitial() looks:,"[('supplier', 'implement constraint', 'withinitial')]"
You typically read data from an InputStream by calling the read() method.,[]
The BufferedWriter adds one extra method though: The newLine() method which can write a new-line character to the underlying Writer.,[]
But calling the close() method has no effect on the ByteArrayOutputStream.,[]
The Java Matcher class (java.util.regex.Matcher) is used to search through a text for multiple occurrences of a regular expression.,[]
"Using the InputStream you can load the file into a Java Properties instance, using either the load() or loadFromXML() methods explained earlier in this Java Properties tutorial.",[]
The format() and printf() methods allow you to mix text and data in very advanced ways using a formatting string,"[('format', 'function collaboration', 'printf')]"
Each thread executing the someMethod() method will create its own LocalObject instance and assign it to the localObject reference.,[]
"In Mr. Persister we could add a ConnectionOpenException, QueryException, UpdateException, CommitException, and ConnectionCloseException as subclasses of PersistenceException.",[]
A thread that calls wait() on any object becomes inactive until another thread calls notify() on that object.,[]
Here is an example of skipping over a number of bytes using the ByteArrayInputStream skip() method:,[]
In order to calculate a message digest of some data you call the update() or digest() method.,[]
"The Map merge() method takes a key, a value, and a lambda expression implementing the BiFunction interface as parameters.",[]
The methods Class.getField(String name) and Class.getFields() methods only return public fields so they wont work,"[('class.getfield', 'behavior difference', 'class.getfields')]"
To configure the Maven Surefire plugin to enable Java preview features you need the following configuration in your Maven POM file - in the <build><plugins>...</plugins></build> section:,[]
Personally I prefer to locate the square brackets [] after the data type (e.g.,[]
"In the example above, the anyMatch() method call will return true, because the first string element in the stream starts with ""One"".",[]
Imagine that the FairLock instance is locked when a thread calls lock().,[]
When checking for tables with similar names to the class to map only the class name itself is used.,[]
You can read about them in the JavaDoc for the DateTimeFormatter class.,[]
In order to use a java.nio.file.Path instance you must create a Path instance.,[]
"Second, the example calls the apply() method on the AddThree instance.",[]
Here is an example of reading a Java Boolean object using the RionReader readBooleanObj() method:,[]
"The batch size can thus vary from 1 to a maximum upper limit set by the system, e.g.",[]
"The reason a call to doFinal() is needed for the last block of data is, that some encryption algorithms need to pad the the data to fit a certain cipher block size (e.g.",[]
The Java Stream flatMap() methods maps a single element into multiple elements.,[]
"But if some implementing classes are located in client code of the API (the code that uses the API), then that code breaks.",[]
The Logger class has a few more methods that I haven't covered here.,[]
"The ObjectMapper mapper breaks the class name into words, based on the uppercase letters and numbers in the class name.",[]
"Creating an object of a certain class is also called ""instantiating"" an object.",[]
The incrementAndGet() method increments (adds 1) to the value of a given element and returns the new value of that element.,[]
"This Function implementation implements the apply() method so it takes a Long as parameter, and returns a Long.",[]
Calling addAndGet() is also an atomic operation (like all operations on the AtomicLongArray).,[]
When the process() method of the subclass is called the full process is executed including the stepBefore() and stepAfter() of the abstract superclass and the action() method of the subclass,[]
"The purpose of this tutorial is to try to give you an overview of how all these classes are grouped, and the purpose behind them, so you don't have to wonder whether you chose the right class, or whether a class already exists for your purpose.",[]
"If the factory produced cars, then the blueprint / design manual of the cars to produce corresponds to a Java class, and the physical cars produced corresponds to Java objects.",[]
"In Java, all instructions (code) have to be located inside a Java class.",[]
An entry in the ZipFile has the relative path ../../../../etc/hosts .,[]
Here is how you read the init parameters from inside your servlet - in the servlets init() method:,[]
Here is an example of creating a JDBC DatabaseMetaData object via the JDBC Connection getMetaData() method:,[]
"Since Path instances may or may not point to paths that exist in the file system, you can use the Files.exists() method to determine if they do (in case you need to check that).",[]
"But now you can check via the mock if the DAO uses the connection properly, for instance if the connection.close() is called (or NOT called), if you expected that.",[]
"You can set the column widths using the setWidths() method, like this:",[]
"Had the NumberFormat instance been created using a UK Locale instance, the number had been parsed to 10000, because the comma would have been interpreted as a integer separator (e.g.",[]
To use the StreamStorageFS class you must first create a StreamStorageFS instance.,[]
By calling either the include() or forward() method the servlet container activates whatever Servlet is mapped to the URL the RequestDispatcher.,"[('include', 'function collaboration', 'forward')]"
"When the process() method of the subclass is called, the full process is executed, including the stepBefore() and stepAfter() of the abstract superclass, and the action() method of the subclass.",[]
"The time field in the Clock class has no access modifier, which means that it is implicitly assigned the default / package access modifier.",[]
The Java instanceof operator also works when comparing an object against an interface instead of a class.,[]
The size() method of the FileChannel object returns the file size of the file the channel is connected to.,[]
"The constructors are the two methods that have the same name as the class, and which have no return type specified.",[]
"If the subclass tries to access the field, it will access the field in the subclass.",[]
Here is an example of reading a RION Int64 field into a Java Long object using the RionReader readInt64Obj() method:,[]
"Notice, that a BufferedReader is a Reader subclass and can be used in any place where an Reader can be used.",[]
The toString() method returns a string value of the name of the given enum instance.,[]
"For instance, if a file already exists at the destination path, and you have left out the StandardCopyOption.REPLACE_EXISTING option, or if the file to move does not exist etc.",[]
