"For this you may use ioutil.NopCloser() which wraps an io.Reader, and returns an io.ReadCloser, whose added Close() method will be a no-op (does nothing).","(ioutil.NopCloser(), transforms, io.ReadCloser); (ioutil.NopCloser(), wraps, io.Reader); (io.ReadCloser, contains, Close())"
Previous solutions get a random number to designate a random letter by calling rand.Intn() which delegates to Rand.Intn() which delegates to Rand.Int31n().,
"If we utilize strings.Builder, we gain a tiny 3.5% in speed, but we also achieved 50% reduction in memory usage and allocations! That's nice!",
"All previous solutions return a string whose content is first built in a slice (rune in Genesis, and byte in subsequent solutions), and then converted to string",
"This final conversion has to make a copy of the slice's content, because string values are immutable, and if the conversion would not make a copy, it could not be guaranteed that the string's content is not modified via its original slice","(string, imposes immutability, slice)"
So let's examine how a nil channel or operations on it behave.,
"As pointed out by @jimt, the [...]T syntax is sugar for [123]T",
"It creates a fixed size array, but lets the compiler figure out how many elements are in it.",
"For details, see How to convert utf8 string to byte? and golang: byte(string) vs byte(*string).","(utf8, converted to, byte); (byte, distinction of conversion methods, string)"
strings.Builder is a new type we can use to build contents of a string similar to bytes.Buffer,"(strings.Builder, similar to, bytes.Buffer)"
"Reasoning: ""closed"" is a state, but a nil channel cannot have a state (there is only one nil channel, and not one for ""closed"" and one for ""not closed"" channel)",
You can read further reasoning and more details about this in Dave Cheney: Channel Axioms.,
You have to allocate memory whose address you can put into the map,
"So we don't really need a rand.Rand (either explicit or the global, shared one of the rand package), a rand.Source is perfectly enough for us:","(rand.Rand, replaced by, rand.Source); (rand.Rand, part of, rand package)"
The result of an operation like 3 + 4 does not have an address because there is no specific memory allocated for it,
The easiest and most straightforward is to create a local variable for it.,
"Note: If the code above is in a function, the address of the local variable (d) that we just put into the map will continue to live even if we return from the function (that is if the map is returned or created outside - e.g",
"Also note that to maintain equal distribution of all letter indices, there might be some ""garbage"" random data that we won't be able to use, so we would end up skipping some data, and thus end up short when we go through all the byte slice","(byte, included within, slice)"
"For example this also works without creating a local variable, but it's obviously not intuitive at all:",
"Note #2: There are other ways to create a pointer to a value (as detailed in this answer: How do I do a literal *int64 in Go?), but they are just ""tricks"" and are not nicer or more efficient",
An array isn't immutable by nature; you can't make it constant.,
"Internally it uses a byte to build the content, and when we're done, we can obtain the final string value using its Builder.String() method","(byte, transformed into, Builder.String())"
For details see FAQ: How do I know whether a variable is allocated on the heap or the stack?,
"Since you did not create a PrintArea() for the Rectangle type, the method of the embedded Shape type will be called.",
But the reasoning still applies; and which is proven if we use Rand.Read() instead of rand.Read() (the former is also unsynchronzed).,"(rand.Read(), replaced by, Rand.Read())"
"Do note that after creating a new strings.Buidler, we called its Builder.Grow() method, making sure it allocates a big-enough internal slice (to avoid reallocations as we add the random letters).","(strings.Builder, calls, Builder.Grow())"
The Go Language Specification: Selectors describe the exact rules which are followed when evaluating an x.f expression (where f may be a method) to choose which method will be called in the end,
"In this method c.Area() is called where c is a *Circle, so the method with *Circle receiver will be called which also exists.","(Area(), has receiver, *Circle)"
"strings.Builder builds the string in an internal byte, the same as we did ourselves","(strings.Builder, includes, byte)"
"Just by switching from runes to bytes, we immediately have 24% performance gain, and memory requirement drops to one third.","(runes, replaced by, bytes)"
"So the idea here is to switch back to building the random string in a byte, but when we're done, don't convert it to string to return, but do an unsafe conversion: obtain a string which points to our byte slice as the string data.","(byte, converted to, string)"
"When the input is broken into tokens, a semicolon is automatically inserted into the token stream immediately after a line's final token if that token is",
"Shape does not know about which struct it is and if it is embedded in, so it can't ""dispatch"" the method call to a virtual, run-time method.",
Go programs may omit most of these semicolons using the following two rules:,
"If we settle with a (non-default, new) rand.Source instead of rand.Rand, we again gain 21%.","(rand.Source, replaces, rand.Rand)"
"The formal grammar of Go uses semicolons "";"" as terminators in many productions, but Go programs may omit most of them (and they should to have a clearer, easily readable source; gofmt also removes unnecessary semicolons).",
"Finally if we dare to use package unsafe instead of strings.Builder, we again gain a nice 14%.",
"To allow complex statements to occupy a single line, a semicolon may be omitted before a closing "")"" or ""}"".",
"This is what happened in your case, and so the next line starting with .Scan(&ReadUser.ID,..",
"So as you can see if you insert a newline character after the parenthesis ), a semicolon ; will be inserted automatically and so the next line will not be treated as the continuation of the previous line",
Also note that this last solution doesn't require you to initialize (seed) the global Rand of the math/rand package as that is not used (and our rand.Source is properly initialized / seeded).,"(math/rand, not used, rand.Source); (rand.Source, properly initialized / seeded, math/rand)"
So you may break your line at any point which does not conflict with the rules listed under point 1,
will give you a compile-time error as this standing by itself (without the previous line) is a compile-time error: syntax error: unexpected .,
"1 letter requires letterIdxBits bits, and we need n letters, so we need n * letterIdxBits / 8.0 bytes rounding up",""
"Typically you can break your lines after comma ,, after opening parenthesis e.g",
which may be referencing a field or method of some value,
"You can also break your line after binary operators (those that require 2 operands), e.g.:",
"The formal grammar uses semicolons "";"" as terminators in a number of productions",
"This is to conform with the semicolon rules, and also so that you can rearrange and add new lines without having to take care of adding / removing the final comma; e.g",
"It dares to do so because the byte slice used to build the string's content is not exposed, so it is guaranteed that no one can modify it unintentionally or maliciously to alter the produced ""immutable"" string.","(slice, restricted from modifying, string)"
you can simply swap the 2 lines without having to remove and to add a new comma:,
The answer to the last question is because rand.Read() uses a loop and keeps calling Source.Int63() until it fills the passed slice,"(rand.Read(), relies on, Source.Int63())"
The definition of Shape.PrintArea() is to call Shape.Area() and this is what happens,"(Shape.PrintArea(), relies on, Shape.Area())"
"But if you call PrintArea(si) (passing the Rectangle), it calls si.Area() which will be Rectangle.Area() because such method exists.","(PrintArea(), uses, Area())"
" Upon exiting from Test, the slice variable goes out of scope and so does the (new) underlying array that slice references.",
"What you expect is called virtual methods: you expect that the PrintArea() method will call the ""overridden"" Area() method, but in Go there is no inheritance and virtual methods.","(PrintArea(), relies on, Area())"
"(Jeff Lee is correct about that it's not what really happens, so the updated version follows; as he correctly states, this answer is correct, if maybe a bit too terse.)",
The encoding/json package uses reflection (reflect package) to access fields of structs,"(encoding/json, uses, reflect)"
"If doParse panics, the recovery block will set the return value to nil閳ユ攧eferred functions can modify named return values.",
"What you are doing is a fan out pattern, that is to say, multiple endpoints are listening to a single input source",
"If you want to make Test behave like append, you have to return the new slice from it 閳?just like append does 閳?and require the callers of Test to use it in the same way they would use append:",
In case of Rectangle si.PrintArea() will actually call the method Shape.PrintArea() because you did not define a PrintArea() method for the Rectangle type (there is no method with receiver *Rectangle),"(PrintArea(), relies on, Shape.PrintArea()); (PrintArea(), receiver constraint, *Rectangle); (Shape.PrintArea(), no receiver constraint, *Rectangle)"
"When you have a struct implementing an interface, a pointer to that struct implements automatically that interface too","(struct, implements, interface)"
The net package requires cgo by default because the host operating system must in general mediate network call setup,"(net, requires, cgo)"
" Upon exiting from Test, the slice variable goes out of scope and so does the (new) underlying array that slice references",""
"If you want to write reusable libraries, they can't import myapp/conf; they need to accept all the info they need in constructors, etc",
"Remember to close your dispatcher routine as well, but I will leave it to you :)","(dispatcher, relies on the operation of, routine)"
That gives you a nice design--everything's in an object and callers can create multiple Servers in a process and such--but it also offers a lazy way to configure in the simple single-server case,
"Please read this article thoroughly as it basically shows you how to implement append by hand, after explaining how slices are working internally","(append, relies on, slices)"
"If you're depending on a package for just a type name, maybe you can avoid that",""
"One app I work on in another language has a ""utils"" module mixing general tasks (e.g., formatting datetimes or working with HTML) with app-specific stuff (that depends on the user schema, etc.)",
Maybe some code handling a Page can get instead use a string of filenames or a int of IDs or some more general interface (sql.Rows) instead,""
"Since a slice variable holds a ""slice descriptor"" which merely references an underlying array, in your Test function you modify the slice descriptor held in the slice variable several times in a row, but this does not affect the caller and its a variable.","(slice, references, array); (slice, modified by, Test); (slice, descriptor held in, variable); (array, indirectly referenced by, variable); (func, Limitation, var): (Test, does not affect, variable)"
"If you have multiple local modules, you can point them at each other via replace directives or via the Go 1.18+ workspace feature, though those are more complex workflows than placing everything for a given project in a single module.","(replace, more complex workflows, workspace)"
And the waitgroup you used in your example is a sufficient synchronization,
"It's important for long-term evolution of code storage options that a repo can contain multiple modules, but it's almost certainly not something you want to do by default.",""
"And each goroutine only modifies a single, different, designated slice element",
"If the module path in the first line of that go.mod reads module example.com/foo, then pkg1 would import its peer package as import ""example.com/foo/pkg2"".","(example.com/foo, includes, example.com/foo/pkg2)"
"For example, if a module declared its identity in its go.mod as module github.com/my/repo, and you had this organization:",""
